brand,make,year,price,km,cm3
BMW,525,2012,14650,182958,1995
BMW,X3,2008,6950,188101,1995
Fiat,Bravo,2008,3190,167470,1910
Mercedes,A 180,2009,4490,130438,1991
Renault,Scenic,2007,2990,207859,1870
Ford,S_Max,2008,5650,156266,1999
Peugeot,407,2005,3650,165808,1560
Peugeot,407,2007,3590,233306,1560
Ford,Fiesta,2007,2550,120496,1399
Opel,Corsa,2008,2750,150994,998
Peugeot,307,2005,2950,128834,1560
Renault,Twingo,2009,3650,98742,1461
Peugeot,206,2009,4350,150576,1398
Citroen,C5,2009,4390,197281,1560
Volvo,XC 60,2015,19399,169753,1969
Citroen,C5,2009,6300,202000,2
Volvo,XC 60,2015,19399,169757,1969
Fiat,Doblo,2004,2750,181635,1900
Opel,Meriva,2007,2890,148529,1686
Audi,A5,2014,23999,168033,2967
Renault,Laguna,2008,3890,162886,1461
Ford,Focus,2010,3590,180262,1753
Nissan,Qashqai,2007,6390,213184,1995
Opel,Astra,2015,7799,167505,1598
Seat,Leon,2007,3690,162510,1896
Opel,Corsa,2014,3999,179031,1248
Toyota,Avensis,2013,9499,201863,1998
Audi,A8,2007,9990,240000,2967
Fiat,Grande Punto,2014,4199,113541,1248
Nissan,X_Trail,2016,14999,164794,1598
Opel,Corsa,2016,6199,155101,1248
Opel,Meriva,2007,2890,155325,1248
Opel,Corsa,2010,3490,150169,1248
Renault,Kangoo,2015,5199,158297,1461
Opel,Astra,2014,7199,171892,1686
Volvo,XC 60,2014,20399,138153,1969
Renault,Clio,2013,4499,119636,1461
VW,Polo,2002,1850,150000,1200
Peugeot,407,2008,3390,172477,1997
Renault,Scenic,2008,3490,174109,1870
Peugeot,206,2004,1950,162000,1399
Opel,Insignia,2015,9799,160136,1956
VW,Passat,2005,4200,251000,1998
Ford,C Max,2007,3390,170620,1753
Fiat,Panda,2015,4199,152971,1248
Fiat,Grande Punto,2010,4190,128046,1248
Audi,A6,2011,18900,227000,2967
Citroen,C4,2014,4799,126839,1560
Renault,Scenic,2008,2990,188268,1870
Mercedes,C 180,2012,9990,152166,2143
Peugeot,308,2015,7189,169964,1560
Citroen,C5,2007,2890,188264,1560
Audi,Q3,2015,18999,175994,1968
VW,Golf 5,2008,4850,176000,1896
Opel,Insignia,2015,10199,172342,1956
Peugeot,508,2015,9690,168107,1560
Citroen,C4 Picasso,2016,9999,184893,1560
Opel,Insignia,2014,9499,157474,1956
Opel,Corsa,2016,5999,166423,1248
Renault,Laguna,2007,3990,162334,1995
Toyota,Auris,2015,9199,167208,1364
Peugeot,308,2015,6989,168163,1560
Citroen,C4 Picasso,2015,8199,156393,1560
Audi,Q3,2015,18999,175988,1968
Opel,Corsa,2016,6499,148385,1248
Fiat,500,2016,7999,65701,1242
Ford,C Max,2004,2550,255000,2000
VW,Passat,2007,4200,240000,1956
Peugeot,307,2002,2350,178000,1997
Audi,A6,2016,23400,147626,2967
Mazda,Tribute,2002,2900,263238,2967
Dacia,Duster,2016,9990,89641,1199
Suzuki,Vitara,2015,11990,108900,1598
Mercedes,A 180,2004,2750,197450,2000
Opel,Vectra,2005,3150,172000,1796
Toyota,Avensis,2004,2790,319000,1989
Alfa Romeo,147,2005,2199,142000,1598
Škoda,Superb,2016,15490,147800,1968
Mercedes,A 160,2007,3490,257000,1992
Mercedes,A 180,2014,12900,181025,1595
Ford,Mondeo,2017,15000,165070,1997
Opel,Meriva,2011,5599,148520,1686
VW,Amarok,2011,13999,223212,1968
Škoda,Octavia,2016,12200,199240,1968
Škoda,Fabia,2010,3999,197000,1598
Audi,A3,2015,16490,169199,1968
VW,Passat,2010,5450,210300,1968
Audi,Q7,2016,39500,92300,2967
Honda,Civic,2009,5496,87596,1339
BMW,520,2009,8499,198000,1991
Škoda,Octavia,2015,11999,135090,1995
VW,Sharan,2002,3690,212000,1896
Citroen,Berlingo,2008,1699,194228,1560
Peugeot,407,2008,3890,225000,1997
Mazda,5,2006,2700,240000,1998
VW,Golf 7,2014,10900,191000,1598
Hyundai,Santa Fe,2005,3999,225400,1991
Opel,Meriva,2007,2950,162000,1560
Opel,Vectra,2006,3450,163000,1910
Audi,Q5,2009,13700,210000,1968
Mazda,3,2006,5200,139175,1598
Seat,Leon,2015,21499,93000,1984
Audi,A6,2013,15999,228452,2967
Audi,A6,2014,15000,118650,1968
Opel,Astra,2009,3850,186000,1686
VW,Eos,2006,4990,91500,1598
Škoda,Rapid,2015,7699,65317,1197
Subaru,XV,2013,8999,222597,1998
Nissan,Qashqai,2008,5650,198000,1461
Škoda,Superb,2007,3999,180469,2496
VW,Passat,2015,13500,159700,1968
Škoda,Fabia,2014,5450,133343,1197
Peugeot,206,2008,1300,299900,1398
Seat,Leon,2009,5499,192822,1360
VW,Passat,2005,2950,213000,1896
Mercedes,B klasa,2012,10900,142990,1796
Mazda,6,2008,4790,201000,1998
BMW,320,2008,6399,300000,1995
VW,T5,2009,11499,283900,2460
Ford,Focus,2015,8990,158133,1499
Ford,Kuga,2013,12990,144100,1997
VW,Golf 5,2004,3350,155000,1896
Opel,Corsa,1990,410,176000,1187
VW,Touran,2004,2650,196000,1585
VW,Golf 7,2014,10290,140000,1598
Kia,Picanto,2006,1800,167000,999
VW,Golf 6,2013,8999,66731,1197
Citroen,Xsara Picasso,2003,1850,87000,1997
Opel,Zafira,2002,2200,212000,1600
Citroen,C3,2007,2550,163000,1398
Citroen,C3,2008,2850,120000,1390
Suzuki,SX 4,2013,9999,110811,1598
BMW,Serija 5,2011,15999,255874,2993
Seat,Alhambra,2005,3550,223000,1896
BMW,Serija 5,2016,16999,177378,1995
Hyundai,i20,2019,9100,13510,1248
Opel,Astra,2007,3990,148000,1364
VW,Touran,2012,9990,95341,1197
Opel,Zafira,2006,3690,146000,1796
Nissan,Qashqai,2011,7990,154000,1598
VW,Touareg,2005,6600,199500,2496
VW,Golf 5,2008,4250,150000,1896
Opel,Astra,2006,3490,150000,1598
BMW,218 Active Tourer,2016,11990,38000,1499
VW,Golf 4,2001,1650,186000,1390
Chevrolet,Matiz,2009,2350,161000,796
Opel,Meriva,2008,3150,132000,1248
Opel,Astra,2006,4000,181177,1598
Fiat,Panda,2003,1850,125000,1242
Ford,Fusion,2003,1699,125000,1398
BMW,316,2010,5950,150000,1995
Citroen,C3,2010,4650,151000,1398
VW,Tiguan,2016,14790,152000,1968
Citroen,C5,2006,2750,124000,1560
Škoda,Octavia,2015,11990,114183,1197
Peugeot,607,2006,3950,212000,1998
Fiat,Stilo,2006,2000,227271,1900
Renault,Kangoo,2006,1899,168000,1461
Fiat,Bravo,2008,3150,149000,1910
Nissan,X_Trail,2015,13999,137536,1598
Renault,Clio,2007,2650,139000,1149
Opel,Astra,2014,6450,150000,1686
Opel,Astra,2005,2499,174000,1686
Citroen,C3,2006,2650,110000,1587
Mercedes,200,1988,420,250000,1998
Citroen,C3,2009,2950,153000,1360
Nissan,X_Trail,2017,15999,129899,1598
Nissan,Qashqai,2009,6290,174000,1598
Audi,A4,2003,3800,203150,1896
Volvo,XC 60,2018,52999,10012,1969
VW,Golf 6,2013,8999,66731,1197
Toyota,Aygo,2007,3199,125000,998
Jeep,Grand Cherokee,2014,24998,242555,2987
Škoda,Superb,2016,13999,187800,1598
Mercedes,200,1988,780,250000,1998
Ford,Fiesta,2008,2550,127000,1399
Nissan,Qashqai,2010,6950,158000,1461
VW,Polo,2006,2500,179598,1389
VW,T5,2007,8990,236000,2476
BMW,318,2008,4700,204500,1995
Daewoo,Matiz,2001,1150,178000,800
Ford,Fiesta,2001,990,206800,1296
Volvo,XC 60,2009,9850,156000,2400
Fiat,Bravo,2002,730,349000,1596
Saab,9_3,2005,4000,163000,1910
Citroen,Saxo,2002,980,206000,1527
Nissan,Qashqai,2016,12300,159800,1461
Opel,Meriva,2004,2050,189000,1598
Renault,Kangoo,2003,1850,171000,1870
Ford,Fiesta,2003,1650,133000,1399
Opel,Insignia,2014,8290,181317,1956
Citroen,Nemo,2009,3250,220000,1399
Mercedes,C klasa,2011,9999,77425,2143
Peugeot,206,2002,2350,61000,1360
Citroen,C3,2011,4590,187700,1398
Land Rover,Freelander,2004,2700,216000,1780
Peugeot,307,2004,1799,185988,1589
Porsche,Cayenne,2006,9800,265000,4500
Toyota,Avensis,2011,6990,138150,2231
Fiat,Panda,2016,4490,177873,124
Škoda,Octavia,2012,7999,193314,1968
Fiat,Idea,2005,1950,154000,1368
VW,Polo,2003,2000,186345,1898
Fiat,Doblo,2002,2150,213500,1900
Suzuki,SX 4,2010,3990,170000,1560
VW,Touran,2007,4999,212000,1400
Chevrolet,Orlando,2012,8990,122072,1998
Mitsubishi,L200,2005,4350,229244,2477
Opel,Agila,2005,1650,130000,998
Opel,Astra,2000,1100,243000,1680
VW,Polo,2006,2499,181000,1400
Audi,A3,2002,1899,186983,1890
Fiat,Punto,2002,1150,206000,1242
Audi,A6,2012,18700,205000,2967
VW,Golf Sportsvan,2015,10300,97000,1395
Toyota,Auris,2007,4400,170000,1364
Fiat,Punto,2001,1150,220000,1242
Audi,A4,2001,3000,270000,1900
Peugeot,206,2008,2350,109000,1360
Fiat,Punto,2001,1150,200000,1242
Yugo,Koral In,2005,599,100000,1100
Ford,Fiesta,2004,1550,156000,1200
VW,Polo,2011,4550,169000,1200
Zastava,Skala,1999,850,39974,1116
Škoda,Octavia,2017,18660,68200,1968
Mazda,6,2016,14490,121617,2191
Audi,A5,2013,13400,156500,1968
Yugo,60,1988,500,45850,1298
VW,Passat,2007,3950,149000,1896
Ford,Focus,2008,3999,161010,1560
Mercedes,M klasa,2012,7000,114000,5461
Volvo,V60,2014,10690,176850,1560
VW,Golf 2,1989,600,112121,1600
Mitsubishi,Lancer,2008,4999,212000,1968
Ford,Ka,2002,650,160000,1299
Opel,Corsa,2003,1400,149000,1198
BMW,320,2011,8300,190000,1995
Renault,Grand Scenic,2004,2150,205201,1898
BMW,118,2005,3790,198000,1995
Ford,C Max,2009,3900,124000,1560
Opel,Kadett,1991,490,77000,1400
Hyundai,i20,2012,4500,132000,1398
Jaguar,S_Type,2001,3000,87000,2967
Škoda,Yeti,2010,5500,139000,1197
Opel,Meriva,2011,4900,138000,1300
Opel,Astra,2010,6490,189397,1686
VW,Touran,2004,3000,181000,2000
Citroen,C5,2016,10190,167000,1997
Peugeot,307,2005,2300,197437,1587
Opel,Meriva,2004,2200,131000,1686
Zastava,10,2006,1800,115356,1242
Citroen,Saxo,1998,670,260000,1496
Opel,Meriva,2003,1699,114790,1598
Mitsubishi,Pajero,2010,10900,207290,3200
Nissan,Qashqai,2010,7590,151000,1461
Renault,Megane,2004,1990,230000,1870
VW,Golf 5,2008,4150,190262,1896
VW,Passat,2011,10199,205000,1968
Alfa Romeo,147,2002,1190,221000,1910
Mazda,2,2017,8000,12800,1490
Fiat,Grande Punto,2008,2699,218000,1400
BMW,X6,2009,19999,175661,4395
Citroen,C5,2013,7990,156982,1560
Opel,Meriva,2006,2450,185000,1300
Renault,Espace,2007,3450,192300,2000
Renault,Modus,2004,1650,209000,1149
Ford,Fusion,2010,3200,114000,1242
Opel,Astra,2007,4500,210000,1700
Volvo,V40,2003,2500,207000,1870
Peugeot,308,2015,8690,183222,1997
Opel,Corsa,2001,1100,215000,1199
Fiat,Bravo,2011,4199,243000,1600
Citroen,C3,2011,5290,150000,1398
Fiat,Panda,2003,850,170000,1108
Škoda,Octavia,2013,6099,141331,1598
BMW,316,2001,3000,154000,1890
Fiat,Grande Punto,2010,4000,149000,1300
Fiat,Multipla,2002,1190,227000,1910
VW,Passat,2003,2200,189652,1896
Audi,A4,2004,3208,187542,1900
Citroen,C4,2015,6099,121400,1560
BMW,118,2006,2580,235000,1995
BMW,320,2006,5710,138000,1995
Toyota,Yaris,2005,2399,162339,1364
Audi,A6,2007,3300,202000,2
VW,Touran,2012,11030,107000,1968
Land Rover,Discovery,2005,3950,250000,2700
Ford,Focus,2004,650,1000,1753
Citroen,Xsara Picasso,2003,999,227304,1997
Ford,Focus,2005,2200,198000,1800
Renault,Megane,2005,1600,220000,1900
Chevrolet,Nubira,2005,1800,330000,1598
VW,Touran,2006,3750,208000,1896
Yugo,Koral In,2007,750,50280,1116
BMW,318,2007,4670,161000,1995
Renault,Scenic,2001,1100,257000,1900
Peugeot,207 CC,2008,2800,192345,1598
Peugeot,206,2004,1100,181399,1400
Nissan,Murano,2005,1870,197000,3498
Mercedes,180,2006,4390,175420,1992
Lancia,Lybra,2003,111,250000,1900
Daewoo,Kalos,2002,1450,288500,1399
BMW,120,2007,3620,193400,1995
Opel,Kadett,1987,399,222222,1300
BMW,320,2003,2750,190457,1995
Nissan,Note,2006,2420,264000,1598
Nissan,Note,2015,7010,99000,1461
VW,Polo,2013,9160,83000,1395
Opel,Zafira,2001,1700,180000,2000
Toyota,Avensis Verso,2003,2700,197532,1995
Ford,Fusion,2002,1950,187235,1596
Fiat,Punto,2005,1999,159000,1200
Renault,Laguna,2009,5330,177800,2998
Renault,Clio,2013,5800,192000,1461
BMW,320,2001,2550,320000,1951
VW,Polo,2007,2850,182000,1198
Toyota,RAV4,2005,5200,186000,2000
Peugeot,307,2003,1450,431213,1398
VW,Sharan,2005,3740,172600,1781
Opel,Meriva,2005,2300,194457,1686
Ford,Fiesta,2004,1990,150000,1399
Renault,Scenic,2004,1550,183000,1461
VW,Passat,2005,4200,251000,1998
BMW,320,2006,5150,195000,2000
Fiat,Croma,2006,2299,230000,1900
Audi,A4,2002,2800,218000,1900
VW,Golf 3,1995,799,250000,1600
VW,Passat,2011,12060,128700,1968
VW,Golf 6,2013,7380,170000,1197
Nissan,Note,2008,3730,153912,1461
Nissan,Tiida,2008,4300,94449,1598
VW,Passat,2012,8410,171000,1968
Mercedes,A 170,2004,2399,152542,1698
Opel,Meriva,2003,1800,230000,1700
Subaru,Forester,2006,3500,247000,1992
VW,Golf 5,2007,5510,97000,1984
Seat,Ibiza,2009,4020,91000,1390
VW,Passat,2002,2300,293000,1900
Saab,900,1997,800,300000,1995
Renault,Scenic,2004,1850,179800,1461
Opel,Zafira,2005,3050,136603,1796
Opel,Astra,2004,2000,250000,1686
Citroen,C1,2007,2300,147000,998
Peugeot,307,2004,1950,185400,1998
Opel,Astra,2004,1450,25800,1700
Citroen,C3 Picasso,2009,4200,203000,1397
Opel,Astra,2007,3150,75629,1686
BMW,320,2009,3620,276000,1995
Peugeot,307,2005,2650,181422,1560
BMW,320,2009,3520,180000,1995
VW,Touran,2004,3400,194000,1896
Mitsubishi,Lancer,2010,6300,200000,1968
Kia,Ceed,2008,3900,185000,1582
Citroen,C1,2011,2850,140000,1000
Saab,900,1997,800,300000,1995
Mazda,2,2008,2990,170231,1389
Mercedes,E 320,2004,4850,169950,3222
Ford,Focus,2001,1250,227000,1800
Citroen,C4 Picasso,2008,3099,174400,1560
Citroen,C4,2012,6199,154000,1560
BMW,320,2009,7800,180000,1995
Opel,Corsa,2006,1480,180000,1248
Mercedes,A 180,2004,3100,173000,1991
Nissan,Qashqai,2015,10990,146352,1461
Citroen,C2,2005,1950,163146,1124
Fiat,Grande Punto,2009,2950,191797,1368
Opel,Astra,2006,2399,205000,1686
BMW,320,2002,2600,230000,1995
Fiat,Grande Punto,2010,3850,208233,1242
Citroen,Xsara Picasso,2005,2650,124182,1587
Opel,Zafira,2005,3550,206689,1598
Seat,Arosa,2004,1750,106405,999
Opel,Astra,2004,2850,197455,1800
Škoda,Roomster,2007,3250,147597,1390
Renault,Traffic,2004,4350,228307,1870
Peugeot,207,2007,2850,226356,1398
Peugeot,206,2002,1550,128005,1360
VW,Fox,2006,2050,128326,1198
Opel,Meriva,2007,2650,132894,1686
Lancia,Ypsilon,2009,2850,147077,1368
Opel,Zafira,2007,3550,122751,1910
Renault,Clio,2008,2950,254413,1461
Ford,Focus,2000,1750,240565,1753
Fiat,Ulysse,2009,3350,206390,1997
Opel,Agila,2009,3250,111603,996
Fiat,Stilo,2002,1750,97211,1596
Fiat,Qubo,2009,3850,178685,1248
Opel,Corsa,2008,3350,162602,1248
Renault,Megane,2004,1850,226395,1461
Seat,Ibiza,2004,2350,174941,1390
Opel,Meriva,2005,2350,184996,1598
Fiat,Grande Punto,2009,2550,201110,1368
Citroen,Berlingo,2004,2050,139492,1868
Citroen,C3,2006,2490,145998,1360
Renault,Megane,2010,4600,184000,1870
BMW,118,2005,3800,163000,1995
Renault,Megane,2003,2100,172000,1461
Jeep,Compass,2007,5500,149000,1968
Peugeot,206,2003,2000,174000,1587
Opel,Astra,2006,2800,156000,1686
VW,Polo,2005,2700,152000,1198
Audi,A4,2007,5000,179000,1968
Volvo,V60,2012,8000,127000,1560
Citroen,C3,2006,2600,158000,1124
Renault,Megane,2007,2800,191000,1461
Citroen,Xsara Picasso,2007,2700,176000,1560
Renault,Scenic,2007,2900,164000,1461
Fiat,Grande Punto,2006,3000,149000,1248
Ford,C Max,2005,2700,168000,1997
Audi,A3,2005,4500,193000,1968
Mercedes,A 160,2005,3100,172000,1992
VW,New Beetle,2001,2600,177000,1896
Ford,Focus,2004,2000,166000,1753
Fiat,Bravo,2007,3200,183000,1910
Audi,A4,2006,4700,185000,1968
Seat,Ibiza,2001,1500,178566,1390
Peugeot,307,2002,2000,175000,1997
Citroen,C5,2005,3000,112000,1997
Opel,Agila,2003,1900,149000,973
Renault,Modus,2004,2500,170000,1461
Saab,9_3,2003,3200,190000,1998
Citroen,Berlingo,2004,2600,139000,1997
BMW,X3,2006,6200,184000,1995
Kia,Rio,2006,2600,193000,1493
Seat,Ibiza,2003,2000,94000,1198
BMW,X3,2007,6700,186000,1995
Ford,Focus,2012,5300,173000,1560
Citroen,C4,2005,2600,141000,1560
Mercedes,A 160,2008,4000,167000,1991
Fiat,Grande Punto,2008,2700,154000,1368
Alfa Romeo,147,2008,2600,177000,1910
VW,Golf 4,2002,2700,171000,1896
Citroen,C4 Picasso,2007,4250,202000,1749
Nissan,Micra,2004,2000,167000,1461
Fiat,Panda,2006,2300,185000,1248
Volvo,XC 60,2010,13000,179000,2400
Opel,Corsa,2009,3500,143000,1229
Peugeot,207,2008,3100,167000,1360
Fiat,Multipla,2004,2500,164000,1910
Nissan,Pathfinder,2006,6800,166000,2488
Ford,C Max,2006,3000,165000,1560
Toyota,Corolla Verso,2005,3600,194000,1995
Lancia,Ypsilon,2003,2100,169000,1242
Ford,Focus,2005,2800,159000,1560
Fiat,Grande Punto,2008,2750,186090,1368
Ford,Fiesta,2006,2700,113000,1399
Opel,Astra,2006,3000,185000,1686
Seat,Ibiza,2003,2400,186000,1422
BMW,320,2005,4750,186674,1995
Lancia,Musa,2005,2350,218784,1368
Peugeot,207,2006,3300,195000,1560
Mercedes,A 140,2001,1850,135291,1397
Renault,Megane,2007,2650,124000,1596
Renault,Megane,1996,700,220000,1600
Peugeot,206,2004,2250,141000,1400
VW,Fox,2005,1850,180000,1160
Opel,Agila,2012,4100,139000,1248
Citroen,C4 Picasso,2008,4450,162000,1596
Peugeot,307,2007,3150,169,1596
Renault,Scenic,2002,1650,185888,1598
Peugeot,106,2003,1550,122044,1100
VW,Polo,2005,1900,171406,1198
Fiat,Punto,2002,735,212000,1910
BMW,320,2007,2480,200000,1995
Ford,Focus,2004,1950,168900,1753
Peugeot,206,2006,1950,155000,1360
Citroen,C5,2009,5750,158000,1596
VW,Polo,2004,2099,180000,1896
Renault,Espace,2008,3750,189000,1995
Lancia,Lybra,2002,550,325227,1746
Seat,Toledo,2004,1990,181101,1898
Ford,Fusion,2005,2450,177000,1560
BMW,118,2008,3140,217650,1995
Opel,Meriva,2004,1850,190000,1686
VW,Golf plus,2005,4000,182000,1896
VW,Polo,2007,3550,172000,1200
Alfa Romeo,159,2006,3000,167000,1910
SsangYong,Rexton,2006,3150,255000,2700
Audi,A3,2006,4850,188000,1998
Renault,Laguna,2011,5140,162000,1998
Citroen,Xsara,2001,1750,190000,1600
Renault,Laguna,2009,4020,221501,1998
Mercedes,A 150,2006,3000,126000,1498
Fiat,Punto,2002,1300,157000,1124
Opel,Vectra,2006,3750,112000,1796
Peugeot,307,2004,2150,193000,1998
Fiat,Doblo,2006,3560,159000,1248
Opel,Corsa,1998,500,198346,1195
Citroen,Berlingo,2011,5800,193000,1596
Peugeot,308,2009,4550,157000,1596
Renault,Laguna,2004,1650,181000,1596
Opel,Corsa,2008,4100,144000,1200
Opel,Zafira,2007,3950,176000,1910
Renault,Megane,2003,2750,172000,1600
Ford,C Max,2008,4450,142000,1998
Renault,Modus,2004,1880,188703,1198
Renault,Scenic,2002,1650,178000,1598
Citroen,C4 Picasso,2016,8690,154263,1997
Ford,Kuga,2009,8550,176000,1998
Mercedes,C 200,2010,8100,229000,2148
Opel,Corsa,2003,1950,151000,1200
BMW,118,2008,2480,228000,1995
Peugeot,307,2004,2150,178000,1998
Renault,Laguna,2010,3080,220000,2998
Fiat,Punto,2003,1950,147000,1242
Peugeot,307,2004,1899,188255,1998
Renault,Laguna,2008,2340,401000,1995
Opel,Astra,2009,4200,134441,1868
Renault,Megane,2008,3900,171821,1995
Renault,Vel Satis,2003,1750,230000,1998
Peugeot,208,2017,7950,96461,1200
Opel,Astra,1999,770,245000,1995
Citroen,Berlingo,2012,5250,155000,1596
Fiat,Punto,2003,1499,167000,1242
Opel,Corsa,2002,1699,160000,1198
Citroen,Jumper,2014,7990,80500,2198
Renault,Megane,2005,2380,178993,1460
VW,Passat,2002,2650,256000,1900
Peugeot,307,2002,2250,159200,1600
BMW,320,2007,5350,228000,1995
Opel,Corsa,2007,3850,189400,1248
Peugeot,207,2011,3650,168000,1360
Audi,A4,2007,4400,175822,1968
Mercedes,E 350,2005,2000,350000,3500
Audi,A3,2005,4500,171574,1968
Renault,Grand Scenic,2010,5450,159000,1500
Opel,Corsa,2006,3250,108000,1289
Fiat,Bravo,2009,4250,166000,1600
Renault,Megane,2005,2499,160000,1870
VW,Golf 3,1993,720,123456,1900
Toyota,Corolla Verso,2005,3900,187700,1995
Audi,A3,2015,10990,184081,1598
Mercedes,A 180,2005,3000,190000,1992
BMW,316,2004,1810,191000,1796
VW,Golf 2,1987,450,215000,1595
VW,Golf 5,2004,4000,173331,1896
Renault,Megane,2011,5200,158657,1461
Opel,Vectra,1997,750,289000,1598
Citroen,C4,2005,2800,160000,1560
Opel,Antara,2008,6800,181500,1986
Ford,Focus,2016,8250,99435,1499
Audi,A4,2006,4900,188750,1896
Mercedes,A 180,2006,3500,179313,1992
Opel,Meriva,2009,3500,195529,1364
Fiat,Ducato,2015,9555,124000,2287
Audi,A4,2012,11000,156890,1968
Škoda,Fabia,2006,2800,190000,1422
Fiat,500,2008,4600,198000,1286
Opel,Astra,2005,2800,186577,1910
Peugeot,3008,2015,9990,134424,1997
Peugeot,308,2007,4100,183827,1560
Ford,Focus,2002,1950,155230,1600
Fiat,Grande Punto,2009,3900,185963,1248
Fiat,Punto,2006,2250,160000,1248
Seat,Toledo,2000,1550,123456,1896
Fiat,Stilo,2003,1800,193000,1900
Citroen,C4,2016,8650,1560,1560
Renault,Clio,2016,8200,72264,1461
Ford,Focus,2004,1700,184813,1753
Fiat,Marea,2001,350,250000,1600
Peugeot,308,2007,4150,177000,1560
Audi,A2,2001,2500,189951,1422
VW,Sharan,2003,2900,210000,1896
VW,Tiguan,2009,8900,180960,1968
VW,Golf 7,2015,9700,147173,1598
Ford,Focus,2014,6900,167860,1560
VW,Touran,2008,4990,169000,1896
Audi,A4,2004,2900,182608,1896
Audi,Q5,2015,25700,71470,1968
Ford,Focus,2014,6900,155245,1560
Audi,Q5,2017,42990,59354,1968
VW,Touran,2014,9850,163,1598
Volvo,XC 60,2015,16900,147132,1969
Škoda,Octavia,2004,1990,281000,1781
Volvo,XC 90,2016,38400,108123,1969
Renault,Clio,2016,7350,151895,1461
Toyota,C-HR,2017,20990,37825,1197
Renault,Clio,2015,7150,137545,1461
Škoda,Fabia,2016,7300,132029,1422
Renault,Megane,2012,6250,140905,1461
Land Rover,Range Rover Evoque,2016,21800,136318,1999
VW,Golf 4,2003,2400,201470,1896
Peugeot,308,2016,7950,175495,1560
BMW,X1,2012,10490,177431,1995
BMW,530,2010,14700,180601,2993
BMW,X5,2014,36990,157575,2993
Peugeot,3008,2016,9950,151532,1560
Opel,Astra,2016,8900,138284,1598
Citroen,Xsara Picasso,2001,1350,236580,1579
Citroen,C4,2016,8800,144353,1560
Fiat,Doblo,2015,7400,128316,1248
Renault,Megane,2015,7650,147365,1461
Audi,A6,2013,18900,134413,1968
Škoda,Octavia,2015,11800,148453,1968
Škoda,Rapid,2015,6500,132054,1197
BMW,218,2016,17200,127883,1995
VW,Passat,2016,14490,145148,1968
Audi,A6,2005,4990,186000,1968
VW,Touran,2013,9750,132350,1598
Ford,Focus,2014,6900,166675,1560
Fiat,Doblo,2014,5650,114904,1248
VW,Tiguan,2012,13990,155497,1968
BMW,520,2010,13900,262677,1995
Mercedes,B 180,2012,9400,194131,1796
MINI,Countryman,2016,14790,69989,1995
Audi,A4,2005,3690,236000,1968
VW,Caddy,2015,7300,149858,1598
Fiat,Doblo,2014,5900,67583,1248
Volvo,XC 90,2016,38900,69620,1969
Škoda,Octavia,2013,8900,152221,1598
Volvo,XC 60,2015,18900,148,1969
Renault,Captur,2017,10990,146,1461
BMW,520,2017,38990,115,1995
BMW,530,2010,14990,147946,2993
BMW,118,2015,14490,53254,1995
Audi,Q7,2016,46990,52126,2967
VW,Tiguan,2015,12990,166968,1968
Ford,Fusion,2006,2550,184750,1599
BMW,530,2012,17990,203232,2993
Audi,A6,2006,7750,238012,1968
VW,Passat,2006,3999,193134,1968
Suzuki,Wagon R+,2003,1500,270000,1298
Opel,Corsa,2008,2950,178000,1248
Fiat,500,2011,5500,124000,1242
Renault,Scenic,2005,1890,182457,1870
Opel,Zafira,2006,3300,241320,1910
Opel,Corsa,2000,999,123456,1195
BMW,X1,2016,25990,46021,1995
Peugeot,307,2004,1850,180000,1998
VW,Passat,2001,2000,181000,1984
Opel,Corsa,2002,1989,128725,1199
Seat,Altea,2004,3200,185660,1900
Fiat,Doblo,2003,2350,177000,1910
Fiat,Croma,2007,3250,194373,1910
Opel,Zafira,2003,1800,174000,1598
Fiat,Stilo,2003,1450,168000,1595
Opel,Astra,2006,3150,175270,1686
Renault,Laguna,2008,3950,178208,1995
Opel,Astra,2006,2700,238560,1599
Renault,Scenic,2004,1950,215740,1870
VW,Passat,2002,2350,181329,1896
Renault,Modus,2006,2450,156481,1598
Peugeot,307,2005,1899,177000,1560
Toyota,Corolla,2004,2850,156850,1998
Opel,Corsa,2007,3350,152513,1200
Seat,Ibiza,2005,1799,168545,1190
Renault,Grand Scenic,2007,2700,215452,1810
VW,Jetta,2013,9490,110552,1598
Citroen,C4 Picasso,2012,5800,168270,1560
Renault,Megane,2005,2000,178000,1461
